1000000000,Isolated-SingleThreaded-1,25,-1
1000000000,Isolated-Multithreaded-1,59,-1
1000000000,Isolated-CoroutinesDefault-1,59,-1
1000000000,Isolated-CoroutinesIO-1,51,-1
1000000000,Isolated-CoroutinesST-1,27,-1
2000000000,Isolated-SingleThreaded-1,79,-1
2000000000,Isolated-Multithreaded-1,11,-1
2000000000,Isolated-CoroutinesDefault-1,84,-1
2000000000,Isolated-CoroutinesIO-1,15,-1
2000000000,Isolated-CoroutinesST-1,93,-1
3000000000,Isolated-SingleThreaded-1,1095,-1
3000000000,Isolated-Multithreaded-1,1318,-1
3000000000,Isolated-CoroutinesDefault-1,1500,-1
3000000000,Isolated-CoroutinesIO-1,1369,-1
3000000000,Isolated-CoroutinesST-1,1308,-1
4000000000,Isolated-SingleThreaded-1,1728,-1
4000000000,Isolated-Multithreaded-1,1887,-1
4000000000,Isolated-CoroutinesDefault-1,1743,-1
4000000000,Isolated-CoroutinesIO-1,1849,-1
4000000000,Isolated-CoroutinesST-1,1683,-1
5000000000,Isolated-SingleThreaded-1,2068,-1
5000000000,Isolated-Multithreaded-1,2357,-1
5000000000,Isolated-CoroutinesDefault-1,2241,-1
5000000000,Isolated-CoroutinesIO-1,2357,-1
5000000000,Isolated-CoroutinesST-1,2080,-1
6000000000,Isolated-SingleThreaded-1,2697,-1
6000000000,Isolated-Multithreaded-1,2732,-1
6000000000,Isolated-CoroutinesDefault-1,2511,-1
6000000000,Isolated-CoroutinesIO-1,2876,-1
6000000000,Isolated-CoroutinesST-1,2644,-1
7000000000,Isolated-SingleThreaded-1,2893,-1
7000000000,Isolated-Multithreaded-1,3153,-1
7000000000,Isolated-CoroutinesDefault-1,2878,-1
7000000000,Isolated-CoroutinesIO-1,3044,-1
7000000000,Isolated-CoroutinesST-1,2927,-1
8000000000,Isolated-SingleThreaded-1,3262,-1
8000000000,Isolated-Multithreaded-1,3514,-1
8000000000,Isolated-CoroutinesDefault-1,3311,-1
8000000000,Isolated-CoroutinesIO-1,3562,-1
8000000000,Isolated-CoroutinesST-1,3288,-1
9000000000,Isolated-SingleThreaded-1,3676,-1
9000000000,Isolated-Multithreaded-1,3961,-1
9000000000,Isolated-CoroutinesDefault-1,3711,-1
9000000000,Isolated-CoroutinesIO-1,4156,-1
9000000000,Isolated-CoroutinesST-1,3675,-1
10000000000,Isolated-SingleThreaded-1,4465,-1
10000000000,Isolated-Multithreaded-1,6775,-1
10000000000,Isolated-CoroutinesDefault-1,4392,-1
10000000000,Isolated-CoroutinesIO-1,5830,-1
10000000000,Isolated-CoroutinesST-1,4383,-1
