1000000000,Shared-SingleThreaded-1,48,1000000000
1000000000,Shared-Multithreaded-1,66,300004493
1000000000,Shared-CoroutinesDefault-1,155,1000000000
1000000000,Shared-CoroutinesIO-1,25,300000012
1000000000,Shared-CoroutinesST-1,107,1000000000
2000000000,Shared-SingleThreaded-1,85,2000000000
2000000000,Shared-Multithreaded-1,83,400000009
2000000000,Shared-CoroutinesDefault-1,85,2000000000
2000000000,Shared-CoroutinesIO-1,37,400000003
2000000000,Shared-CoroutinesST-1,165,2000000000
3000000000,Shared-SingleThreaded-1,1198,3000000000
3000000000,Shared-Multithreaded-1,1729,344824926
3000000000,Shared-CoroutinesDefault-1,1429,3000000000
3000000000,Shared-CoroutinesIO-1,1657,300317643
3000000000,Shared-CoroutinesST-1,1411,3000000000
4000000000,Shared-SingleThreaded-1,1862,4000000000
4000000000,Shared-Multithreaded-1,2069,474764908
4000000000,Shared-CoroutinesDefault-1,1907,4000000000
4000000000,Shared-CoroutinesIO-1,2072,410134932
4000000000,Shared-CoroutinesST-1,1888,4000000000
5000000000,Shared-SingleThreaded-1,2350,5000000000
5000000000,Shared-Multithreaded-1,2567,549108531
5000000000,Shared-CoroutinesDefault-1,2386,5000000000
5000000000,Shared-CoroutinesIO-1,2527,511908528
5000000000,Shared-CoroutinesST-1,2392,5000000000
6000000000,Shared-SingleThreaded-1,2802,6000000000
6000000000,Shared-Multithreaded-1,3189,678656398
6000000000,Shared-CoroutinesDefault-1,2805,6000000000
6000000000,Shared-CoroutinesIO-1,3097,600111888
6000000000,Shared-CoroutinesST-1,2823,6000000000
7000000000,Shared-SingleThreaded-1,3265,7000000000
7000000000,Shared-Multithreaded-1,3606,700000000
7000000000,Shared-CoroutinesDefault-1,3287,7000000000
7000000000,Shared-CoroutinesIO-1,3619,710330033
7000000000,Shared-CoroutinesST-1,3342,7000000000
8000000000,Shared-SingleThreaded-1,3728,8000000000
8000000000,Shared-Multithreaded-1,4115,801408459
8000000000,Shared-CoroutinesDefault-1,3759,8000000000
8000000000,Shared-CoroutinesIO-1,4144,800027325
8000000000,Shared-CoroutinesST-1,3731,8000000000
9000000000,Shared-SingleThreaded-1,4203,9000000000
9000000000,Shared-Multithreaded-1,5279,901781407
9000000000,Shared-CoroutinesDefault-1,4199,9000000000
9000000000,Shared-CoroutinesIO-1,4605,900018941
9000000000,Shared-CoroutinesST-1,4191,9000000000
10000000000,Shared-SingleThreaded-1,4672,10000000000
10000000000,Shared-Multithreaded-1,5130,1000000000
10000000000,Shared-CoroutinesDefault-1,4753,10000000000
10000000000,Shared-CoroutinesIO-1,5263,1005026726
10000000000,Shared-CoroutinesST-1,4684,10000000000
